Date,Open,High,Low,Close,SMA_14,EMA_14,RSI_14,ATR_14,STOCH_K,STOCH_D,High_pct_change,Low_pct_change,Close_pct_change,INDEX_FUTURES_Buy_Amount in Crore,INDEX_FUTURES_Buy_No. of Contracts,INDEX_FUTURES_OI_Amount in Crore,INDEX_FUTURES_OI_No. of Contracts,INDEX_FUTURES_Sell_Amount in crore,INDEX_FUTURES_Sell_No. of Contracts,INDEX_OPTIONS_Buy_Amount in Crore,INDEX_OPTIONS_Buy_No. of Contracts,INDEX_OPTIONS_OI_Amount in Crore,INDEX_OPTIONS_OI_No. of Contracts,INDEX_OPTIONS_Sell_Amount in crore,INDEX_OPTIONS_Sell_No. of Contracts,INTEREST_RATE_FUTURES_Buy_Amount in Crore,INTEREST_RATE_FUTURES_Buy_No. of Contracts,INTEREST_RATE_FUTURES_OI_Amount in Crore,INTEREST_RATE_FUTURES_OI_No. of Contracts,INTEREST_RATE_FUTURES_Sell_Amount in crore,INTEREST_RATE_FUTURES_Sell_No. of Contracts,STOCK_FUTURES_Buy_Amount in Crore,STOCK_FUTURES_Buy_No. of Contracts,STOCK_FUTURES_OI_Amount in Crore,STOCK_FUTURES_OI_No. of Contracts,STOCK_FUTURES_Sell_Amount in crore,STOCK_FUTURES_Sell_No. of Contracts,STOCK_OPTIONS_Buy_Amount in Crore,STOCK_OPTIONS_Buy_No. of Contracts,STOCK_OPTIONS_OI_Amount in Crore,STOCK_OPTIONS_OI_No. of Contracts,STOCK_OPTIONS_Sell_Amount in crore,STOCK_OPTIONS_Sell_No. of Contracts,P/E,P/B,Div Yield%,SPX_Close,SPX_High,SPX_Low,SPX_Open,SPX_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,expiry,put_ratio,call_ratio,days_to_expiry
2024-05-24,22930.75,23026.4,22908.0,22957.1,22397.407142857144,22535.39898960311,67.76845127296384,244.6928743180662,94.25063259634108,90.6048782203174,0.417125475616809,-0.0992117571383404,0.1149112000261594,12844.57,209076.0,39097.55,623159.0,5628.23,87661.0,2747254.37,46095222.0,264573.94,4134540.0,2804577.54,47064464.0,0.0,0.0,0.0,0.0,0.0,0.0,45995.78,610975.0,289427.18,3879577.0,36445.56,478141.0,84619.56,1070310.0,53811.63,676659.0,83676.35,1056954.0,21.88,4.03,1.28,5304.720215,5311.649902,5278.390137,5281.450195,3005510000.0,21.38,21.9,20.59,21.71,2024-05-30,0.0030199622777276,0.0030199622777276,6.0
2024-05-27,23038.95,23110.8,22871.2,22932.45,22442.40357142857,22588.33912432269,66.62864504704663,244.32909758106132,86.17173870905225,92.73641535517724,0.3118631708476234,-0.7281147795363938,-0.4622606498994094,9887.07,149394.0,39769.16,636242.0,4476.96,66901.0,1303832.37,19054996.0,352248.31,5588859.0,1360095.37,19817405.0,0.0,0.0,3.03,150.0,0.0,0.0,35082.44,451940.0,293443.52,3926952.0,35668.07,457115.0,67866.46,773629.0,56840.82,709526.0,67027.12,761190.0,21.85,4.02,1.28,,,,,,21.71,26.2,18.44,23.19,2024-05-30,-0.0016906152407119,-0.0016906152407119,3.0
2024-05-28,22977.15,22998.55,22858.5,22888.15,22484.235714285714,22628.31390774633,64.52813827790065,236.8805906109855,82.73696452800948,87.71977861113426,0.0931360068589786,-0.5163825800850038,-0.3873413369369133,9418.3,141858.0,37725.84,603630.0,6818.89,103565.0,2124917.93,28632065.0,415367.22,6546669.0,2145856.15,28922060.0,0.0,0.0,3.03,150.0,0.0,0.0,127934.73,1681016.0,298220.45,3969263.0,117724.07,1549593.0,67938.51,825345.0,57058.32,710671.0,66820.87,810018.0,21.74,4.01,1.28,5306.040039,5315.910156,5280.890137,5315.910156,3751540000.0,23.19,24.48,22.03,24.2,2024-05-30,0.0009944662414616,0.0009944662414616,2.0
2024-05-29,22762.75,22825.5,22685.45,22704.7,22537.60714285714,22638.498720046824,56.574232403776726,234.439119853058,68.51327776700923,79.14066033469031,0.2756696796300974,-0.3395899001658379,-0.2550219107972423,8681.16,130859.0,37420.8,599501.0,6719.24,104809.0,2288369.99,30188946.0,455841.87,7207264.0,2306309.64,30416459.0,2.89,143.0,3.03,150.0,2.89,143.0,124746.6,1633657.0,295545.99,3932206.0,120065.58,1571560.0,48888.52,574540.0,54040.27,676963.0,49271.66,577226.0,21.57,3.98,1.29,5266.950195,5282.27002,5262.700195,5278.72998,3552750000.0,24.2,24.77,23.55,24.18,2024-05-30,-0.0115429814060251,0.0104227301182853,1.0
2024-05-30,22617.45,22705.75,22417.0,22488.65,22568.56785714285,22618.518890707248,48.92552504746192,238.31846843498244,51.76196937390984,67.67073722297617,0.3904065223975261,-0.886262598126671,-0.569471801639881,8492.37,135336.0,32463.82,520666.0,10209.13,156819.0,3448844.76,49811237.0,336538.75,5748182.0,3441252.81,49638039.0,0.0,0.0,3.02,150.0,0.0,0.0,93778.94,1245630.0,294023.0,3939822.0,93903.62,1246732.0,27835.48,336784.0,47694.03,601304.0,27759.81,334689.0,21.36,3.94,1.22,5235.47998,5260.209961,5222.100098,5259.77002,3818750000.0,24.18,24.52,22.75,24.18,2024-05-30,-0.0051928930980282,-0.000771528178464,0.0
2024-05-31,22568.1,22653.75,22465.1,22530.7,22599.04285714286,22606.80970527961,50.33297806906668,234.77072068962664,45.95677287125026,55.41067333738977,0.3795179922102501,-0.4563964179527741,-0.1657206410818714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,3.95,1.28,5277.509766,5280.330078,5191.680176,5243.209961,5437160000.0,24.18,24.81,22.6,24.6,2024-06-06,-0.003017533598309,0.0191376323217284,6.0
2024-06-03,23337.9,23338.7,23062.3,23263.9,22673.760714285712,22694.421744575666,67.2694883697361,275.7156692117962,94.25190194420968,63.99021472978992,0.0034279005394627,-1.1809117358459935,-0.3170807999005908,8130.2,131954.0,28199.67,442935.0,9180.9,152454.0,1025581.5,14870240.0,358225.49,5776280.0,1059918.0,15501998.0,0.0,0.0,2.88,143.0,0.0,0.0,41810.62,554730.0,268857.79,3643244.0,36839.16,486140.0,34952.61,437069.0,16390.39,214860.0,35291.13,440256.0,22.13,4.08,1.17,5283.399902,5302.109863,5234.319824,5297.149902,4046920000.0,24.6,24.6,19.12,20.94,2024-06-06,-0.0144785949035689,0.0069457834680926,3.0
2024-06-04,23179.5,23179.5,21281.45,21884.5,22651.18571428571,22586.432178632247,39.78350416250357,397.6252642680965,29.313403815773448,56.50735954374446,0.0,-8.188485515218186,-5.586833193123234,14941.85,232895.0,29129.68,452978.0,7136.2,111472.0,1413384.36,18621912.0,451567.4,7031345.0,1419824.53,18830753.0,0.0,0.0,2.89,143.0,0.0,0.0,49000.81,610957.0,281557.61,3693115.0,43032.77,536114.0,54765.55,648546.0,24959.0,312459.0,55530.02,659525.0,20.81,3.84,1.31,5291.339844,5298.799805,5257.629883,5278.240234,3707900000.0,20.94,31.71,18.8,26.75,2024-06-06,-0.0077439116460665,-0.0077439116460665,2.0
2024-06-05,22128.35,22670.4,21791.95,22620.35,22666.65,22590.95455481461,51.23121946267583,431.96988824894686,65.08202697776146,62.88244424591486,2.449572607085494,-1.5202217969256535,2.223392164350257,19704.64,325511.0,28850.27,477013.0,29548.08,483946.0,2343208.08,31845205.0,460346.26,7744349.0,2331932.13,31710300.0,0.0,0.0,2.87,143.0,0.0,0.0,80166.73,1082813.0,262059.88,3708141.0,79942.12,1061151.0,84984.65,1052269.0,32104.79,446975.0,86372.67,1070475.0,21.51,3.97,1.26,5354.029785,5354.160156,5297.640137,5314.47998,3591460000.0,26.75,26.93,18.66,18.89,2024-06-06,-0.0058002517132997,0.0167951971113979,1.0
2024-06-06,22798.6,22910.15,22642.6,22821.4,22692.028571428567,22621.680614172663,53.814707788190354,421.8148962311652,74.85478186899991,56.41673755417827,0.4892844297456989,-0.6842525418227435,0.1000061407279521,16607.08,264443.0,30894.45,479219.0,14096.32,220671.0,4269325.83,62319885.0,382678.77,6483747.0,4225371.8,61495325.0,0.0,0.0,2.88,143.0,0.0,0.0,57201.06,773864.0,272649.38,3703645.0,55310.24,748364.0,69479.8,885724.0,37499.0,501403.0,70471.16,897946.0,21.71,4.0,1.25,5352.959961,5362.350098,5335.359863,5357.799805,3609990000.0,18.89,18.89,16.56,16.8,2024-06-06,6.140727939452084e-05,0.0088338757643013,0.0
2024-06-07,22821.85,23320.2,22789.05,23290.15,22748.325,22710.80986561631,59.23666627713683,429.6245465003677,97.6400534694374,79.19228743873292,2.1836529466279124,-0.1437219156203343,2.0519808867379417,8486.97,136581.0,28452.65,437584.0,6920.61,112400.0,3020913.32,51384868.0,242184.62,3809114.0,3031410.96,51524268.0,0.0,0.0,2.88,143.0,0.0,0.0,37221.76,484750.0,281455.11,3776543.0,41767.58,547664.0,63743.73,794733.0,41974.29,552158.0,63488.96,791244.0,22.15,4.08,1.23,5346.990234,5375.080078,5331.330078,5343.810059,3692760000.0,16.8,17.15,16.37,16.88,2024-06-13,0.0078061156304156,0.0078061156304156,6.0
2024-06-10,23319.15,23411.9,23227.15,23259.2,22800.47857142857,22783.9285502008,58.7462815554557,412.1335074646272,92.83250017601912,88.44244517148547,0.3977417701760141,-0.394525529446828,-0.2570848422862785,9321.74,151824.0,30957.83,472704.0,3658.79,57240.0,1427211.65,20845009.0,356420.4,5586195.0,1432276.53,20867486.0,0.0,0.0,2.88,143.0,0.0,0.0,34384.35,451996.0,283800.67,3740486.0,29876.59,389857.0,62384.82,771455.0,46592.92,599475.0,62866.64,777708.0,22.12,4.08,1.22,5360.790039,5365.790039,5331.52002,5341.220215,3622280000.0,16.88,17.25,16.17,16.4,2024-06-13,-0.01368617638293,0.0077554284783107,3.0
2024-06-11,23283.75,23389.45,23206.65,23264.85,22848.125,22848.05141017403,58.81331255006615,395.7525426457252,93.09770236335032,94.52341866960228,0.4539646749342383,-0.3311322274118153,-0.0811724915445383,6856.2,107618.0,29691.72,456778.0,3792.33,58680.0,1943996.74,25944682.0,381698.67,5965658.0,1954467.77,26118371.0,0.0,0.0,2.88,143.0,0.0,0.0,26352.54,335181.0,279562.92,3681481.0,31751.45,411000.0,49556.07,587391.0,48772.3,625694.0,49777.38,590472.0,22.13,4.08,1.24,5375.319824,5375.950195,5327.25,5353.0,3568030000.0,16.4,16.4,14.68,14.77,2024-06-13,-0.0121866108337359,0.009287593278574,2.0
2024-06-12,23344.45,23441.95,23295.95,23322.95,22873.50357142857,22911.371222150825,59.54132134546166,380.1345038853164,94.49201573709789,93.47407275882244,0.4176581585773064,-0.2077581609333267,-0.0920989785580726,3491.28,55583.0,30528.81,469534.0,2520.95,37443.0,2453907.46,32011226.0,385494.17,6111769.0,2478207.37,32277967.0,0.0,0.0,2.88,143.0,0.0,0.0,20765.18,258707.0,283479.57,3718122.0,22823.96,279599.0,47928.93,577118.0,51826.93,658812.0,47993.42,577804.0,22.18,4.09,1.24,5421.029785,5447.25,5409.129883,5409.129883,3962840000.0,14.77,14.77,13.17,14.39,2024-06-13,-0.0147551130996875,0.0023795805855353,1.0
2024-06-13,23480.95,23481.05,23353.9,23398.9,22905.06071428571,22976.37505919738,60.52364176704758,364.2748964649366,96.26523004182587,94.61831604742468,0.0004258771472131,-0.5410769155421704,-0.3494321992934667,5428.47,81883.0,30145.68,466274.0,2431.75,36157.0,3530373.94,49482609.0,357049.76,5817603.0,3558894.79,49874888.0,0.0,0.0,2.88,143.0,0.0,0.0,25560.1,320529.0,281556.19,3676618.0,25452.24,324479.0,46552.23,558981.0,53862.98,680807.0,46753.13,561192.0,22.25,4.06,1.24,5433.740234,5441.930176,5402.509766,5441.930176,3530380000.0,14.39,14.39,13.31,13.49,2024-06-13,-0.0055768612428372,-0.0034474755067406,0.0
2024-06-14,23464.95,23490.4,23334.25,23465.6,22943.14285714286,23041.6050513044,61.4097799929356,349.4088324317269,98.8772946422507,96.54484680705816,0.10845963873778,-0.5570009737928303,0.0027700890050812,4619.39,74898.0,30744.55,475456.0,1902.47,29700.0,2282047.49,37157949.0,274190.37,4230932.0,2356808.64,38402766.0,0.0,0.0,2.89,143.0,0.0,0.0,22323.29,276840.0,282637.57,3672271.0,22623.45,284935.0,48939.26,566439.0,56303.47,704327.0,49229.14,570189.0,22.32,4.07,1.27,5431.600098,5432.390137,5403.75,5424.080078,3438650000.0,13.49,13.49,12.66,12.82,2024-06-20,-0.0027679581673943,-0.0027679581673943,6.0
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5473.22998,5488.5,5420.399902,5431.109863,3447840000.0,,,,,,,,
2024-06-18,23570.8,23579.05,23499.7,23557.9,22990.98214285714,23110.444377797143,62.65892194033461,332.55463011517503,99.07947423398338,98.07399963935332,0.0350009333582228,-0.3016444074872237,-0.054728732160121,2868.29,45842.0,31628.21,487327.0,2304.83,35417.0,1379054.29,18847547.0,334306.24,5268265.0,1388217.66,18831355.0,0.0,0.0,2.89,143.0,0.0,0.0,20391.76,250140.0,287150.71,3716096.0,23929.86,299405.0,53796.73,605947.0,58880.76,726962.0,53988.96,608540.0,22.4,4.08,1.23,5487.029785,5490.379883,5471.319824,5476.149902,3544330000.0,12.82,13.42,12.63,12.97,2024-06-20,-0.0072462538394962,0.0182089704210295,2.0
2024-06-19,23629.85,23664.0,23412.9,23516.0,23048.932142857146,23164.518460757525,61.68281869948814,326.7364422498053,93.7881681391786,97.2483123384709,0.1445205957718794,-0.9181183968581988,-0.4818058514971468,3661.13,56175.0,32958.89,505340.0,2882.11,44612.0,1887881.66,24481870.0,358528.16,5619992.0,1894628.87,24427952.0,0.0,0.0,2.89,143.0,0.0,0.0,20838.87,257958.0,292238.78,3754192.0,21549.07,265738.0,49491.52,562450.0,61053.45,748832.0,49927.49,567404.0,22.36,4.08,1.22,,,,,,12.97,13.82,11.63,13.71,2024-06-20,-0.0054951681876946,0.0156645090849074,1.0
2024-06-20,23586.15,23624.0,23442.6,23567.0,23125.957142857143,23218.18266598985,62.449594337189495,316.35526780339075,95.92873182094814,96.26545806470337,0.1604755333108563,-0.6086198892146574,-0.0811917163250528,10645.25,149041.0,34914.59,534639.0,6288.79,92130.0,4708032.75,64275000.0,365609.49,5699243.0,4716084.0,64364029.0,0.0,0.0,2.89,143.0,0.0,0.0,47222.58,584235.0,303863.81,3921745.0,46279.84,571714.0,68816.14,824681.0,62059.09,767003.0,68710.59,822988.0,22.41,4.05,1.25,5473.169922,5505.529785,5455.560059,5499.990234,3847060000.0,13.71,14.06,13.1,13.35,2024-06-20,-0.0015326791358488,0.0005872090188521,0.0
2024-06-21,23661.15,23667.1,23398.2,23501.1,23195.27142857143,23255.904977191207,60.757689530861775,312.9656058174341,93.04172866933538,94.25287620982073,0.0251467067323316,-1.1113153840789678,-0.6764252794137348,5953.59,90011.0,34885.61,537593.0,4213.9,61605.0,2730642.23,43897519.0,336667.99,4962464.0,2806623.13,45116357.0,0.0,0.0,2.89,143.0,0.0,0.0,32481.61,406006.0,304505.04,3918615.0,35656.35,452218.0,61980.54,760143.0,63647.02,786587.0,61004.42,747939.0,22.34,4.04,1.29,5464.620117,5478.310059,5452.029785,5466.77002,6773800000.0,13.35,13.59,12.48,13.18,2024-06-27,-0.0068107425040626,0.0143209438256382,6.0
2024-06-24,23382.3,23558.1,23350.0,23537.85,23214.839285714286,23293.497646899046,61.38596214947548,305.475205401903,94.58218934043131,94.5175499435716,0.7518507589073755,-0.1381386775466882,0.6652467892380103,7262.38,112428.0,34040.59,531457.0,7310.88,110902.0,1951640.73,27225796.0,375775.12,5622566.0,1940438.21,27138898.0,0.0,0.0,2.89,143.0,0.0,0.0,52468.82,683996.0,306353.94,3966680.0,54156.7,712563.0,72611.15,898092.0,64023.74,796524.0,71454.77,882993.0,22.38,4.05,1.26,5447.870117,5490.660156,5447.589844,5459.580078,3696750000.0,13.18,14.27,13.15,14.06,2024-06-27,-0.0163499741257275,0.0050337220889304,3.0
2024-06-25,23577.1,23754.15,23562.05,23721.3,23346.039285714283,23350.53796064584,64.44600187478459,299.10554787319586,98.32585872999684,95.31659224658785,0.7509405312782442,-0.0638331262114478,0.6116104185841378,11278.35,175741.0,35328.32,560046.0,9502.26,146298.0,2168678.71,28357035.0,451306.84,6815370.0,2183627.68,28417328.0,0.0,0.0,2.89,143.0,0.0,0.0,127077.08,1658857.0,305779.36,3982250.0,123813.36,1620223.0,55241.84,668017.0,63104.57,784682.0,55371.56,670449.0,22.55,4.08,1.25,5469.299805,5472.879883,5446.560059,5460.72998,3591960000.0,14.06,14.46,13.84,14.31,2024-06-27,-0.0032701222796696,0.0179368963952311,2.0
2024-06-26,23723.1,23889.9,23670.45,23868.8,23435.214285714286,23419.639565893063,66.72900557651025,293.41586588225334,98.30834602741903,97.07213136594906,0.7031121565056966,-0.2219355817747167,0.614169311767858,9917.32,148103.0,39521.39,615173.0,7218.69,108995.0,2929453.49,36607202.0,529532.84,7983256.0,2873764.07,35776521.0,2.73,135.0,2.89,143.0,2.73,135.0,132139.45,1720260.0,309488.92,4061558.0,131021.31,1705084.0,45395.87,546084.0,59753.77,744440.0,44567.4,537070.0,22.69,4.1,1.24,5477.899902,5483.140137,5451.870117,5460.709961,3563920000.0,14.31,14.55,13.99,14.05,2024-06-27,-0.0094043358582983,0.0116721676340783,1.0
2024-06-27,23881.55,24087.45,23805.4,24044.5,23522.57857142857,23502.95429044065,69.26105163029365,292.60401831923525,96.6920825631546,97.77542910685683,0.8621718439548584,-0.318865400277611,0.6823258959322186,11753.23,181149.0,37662.5,598446.0,8867.39,137987.0,3417505.21,46233888.0,469366.23,7399208.0,3425814.71,46384743.0,0.0,0.0,2.89,143.0,0.0,0.0,97072.84,1260630.0,309987.74,4067591.0,90586.53,1173267.0,30358.97,376479.0,55492.55,692420.0,29542.18,366441.0,22.86,4.13,1.24,5482.870117,5490.810059,5467.540039,5473.589844,3589530000.0,14.05,14.61,13.92,14.15,2024-06-27,0.0049598958191574,0.0049598958191574,0.0
2024-06-28,24085.9,24174.0,23985.8,24010.6,23574.039285714283,23570.64038504857,68.1828656282476,285.1465884392899,83.1084922727036,92.70297362109244,0.3657741666286023,-0.4155958465326277,-0.3126310413976763,11677.99,189511.0,32109.75,503017.0,7309.31,116531.0,3544029.51,56835845.0,302955.15,4301884.0,3513637.19,56407265.0,0.0,0.0,2.72,135.0,0.0,0.0,77345.72,1014162.0,297640.04,3916483.0,69216.29,903778.0,9769.48,125062.0,5844.19,77746.0,11451.57,146138.0,22.85,4.14,1.25,5460.47998,5523.640137,5451.120117,5488.47998,7199220000.0,14.15,14.29,13.69,13.8,2024-07-04,-0.0035664019197955,0.0171926313735422,6.0
2024-07-01,23992.95,24164.0,23992.7,24141.95,23637.092857142856,23646.815000375427,70.12352379040618,277.01468926505487,96.68682483072318,92.16246655552712,0.7129177529232515,-0.0010419727461608,0.6210157567118674,5193.35,80083.0,34008.49,533605.0,3482.01,52307.0,1665952.44,22986823.0,335953.18,4877776.0,1679293.36,23196456.0,0.0,0.0,2.72,135.0,0.0,0.0,33620.78,435875.0,298570.54,3920081.0,28492.0,365675.0,39862.62,504586.0,16223.66,210902.0,40198.69,507674.0,22.97,4.16,1.22,5475.089844,5479.549805,5446.529785,5471.080078,3488760000.0,13.8,14.23,13.79,13.83,2024-07-04,0.0002938363144173,0.0211332912376343,3.0
2024-07-02,24228.75,24236.35,24056.4,24123.85,23698.45,23710.41966699204,69.4944935040589,270.0814971746936,88.03700552956187,89.27744087766287,0.0313676933395183,-0.7113449930351279,-0.4329567146468615,2803.19,41894.0,34381.38,536659.0,2539.29,38704.0,1537783.36,19781566.0,368046.83,5345480.0,1571064.47,20246629.0,0.0,0.0,2.72,135.0,0.0,0.0,19852.26,251911.0,301119.28,3924728.0,20835.31,265954.0,35434.57,431571.0,21689.55,277639.0,35754.28,435762.0,22.96,4.16,1.23,5509.009766,5509.689941,5458.430176,5461.839844,3329950000.0,13.83,14.01,13.32,13.64,2024-07-04,-0.0094412629623896,0.0111953773925606,2.0
2024-07-03,24291.75,24309.15,24207.1,24286.5,23767.275,23787.23037805977,71.93114127926741,264.02567594793,97.67668478818324,94.13350504948944,0.0716292568464662,-0.3484722179340783,-0.0216122757726388,3498.17,53206.0,34528.42,540407.0,3735.3,56326.0,2575083.51,32107760.0,375677.87,5516655.0,2602770.22,32441607.0,0.0,0.0,2.72,135.0,0.0,0.0,29038.39,373795.0,300089.93,3923359.0,34109.62,439650.0,43865.11,549563.0,27001.73,347575.0,44815.3,562647.0,23.11,4.18,1.22,5537.02002,5539.27002,5507.419922,5507.439941,2179470000.0,13.64,13.72,12.87,13.21,2024-07-04,-0.0120102503936521,0.000339621476427,1.0
2024-07-04,24369.95,24401.0,24281.0,24302.15,23831.792857142857,23855.8863276518,72.16155295228651,253.738127665935,90.73353644246556,92.1490755867369,0.1274110123328085,-0.3649986971659799,-0.2782114858668125,7045.45,98135.0,36654.39,563409.0,4558.11,66293.0,2997924.03,40051024.0,307782.0,4726366.0,3001830.63,40005137.0,0.0,0.0,2.72,135.0,0.0,0.0,34675.12,430492.0,311437.64,4034934.0,30077.44,377159.0,37497.76,455096.0,31002.51,392467.0,38261.66,463218.0,23.13,4.19,1.22,,,,,,13.21,13.21,12.26,12.86,2024-07-04,-0.0028703382649534,-0.0008186311420417,0.0
2024-07-05,24213.35,24363.0,24168.85,24323.85,23893.096428571425,23918.281483964893,72.49865679565707,249.481832832654,92.65937202664117,93.68986441909664,0.6180474820708471,-0.1837829131450212,0.4563598180342662,3581.79,53478.0,37868.6,580607.0,2683.59,40116.0,2372041.99,36736803.0,270517.22,3915688.0,2392870.18,37038852.0,0.0,0.0,2.72,135.0,0.0,0.0,24432.11,308968.0,311538.31,4028456.0,25921.97,327982.0,39211.43,483294.0,34086.15,431855.0,39298.6,483654.0,23.15,4.19,1.23,5567.189941,5570.330078,5531.629883,5537.910156,3253080000.0,12.86,12.99,12.08,12.7,2024-07-11,-0.0005513487394349,0.0035786043649475,6.0
2024-07-08,24329.45,24344.6,24240.55,24320.55,23947.571428571424,23971.917286102907,72.35516498136577,239.0938447731787,92.34538534728824,91.912764605465,0.0622702116159543,-0.3654007797134808,-0.0365811804212649,2430.47,36035.0,36981.14,567776.0,2926.71,43858.0,1547640.96,21083836.0,376393.56,5505444.0,1531426.43,20777884.0,0.0,0.0,2.72,135.0,0.0,0.0,25186.45,320214.0,317033.48,4086688.0,25516.67,320296.0,42845.24,525682.0,37325.92,470694.0,42979.48,528163.0,23.14,4.19,1.23,5572.850098,5583.109863,5562.509766,5572.75,3185670000.0,12.7,13.76,12.7,13.6,2024-07-11,-0.0135412021233526,-0.0012104671498944,3.0
2024-07-09,24351.0,24443.6,24331.9,24433.2,24013.08571428572,24033.421647955853,74.23020310240067,230.8049987179516,99.0490124359914,94.68458993664028,0.3802718574185805,-0.0784362038519918,0.3375631390908001,2413.7,35650.0,36390.93,560583.0,2887.16,42973.0,1772586.18,21975145.0,400073.47,5803768.0,1768929.83,21985966.0,0.0,0.0,2.73,135.0,0.0,0.0,24173.27,309594.0,313615.33,4055600.0,27933.01,355958.0,44324.73,550082.0,39588.53,502545.0,43885.23,543943.0,23.25,4.21,1.23,5576.97998,5590.75,5574.569824,5584.240234,3232920000.0,13.6,14.4,12.79,14.28,2024-07-11,0.0020122376904438,0.0020122376904438,2.0
2024-07-10,24459.85,24461.05,24141.8,24324.45,24067.189285714285,24072.225428228405,69.34067530894811,237.1224988095265,87.70532379280873,93.0332405253628,0.0049059990147148,-1.3002941555242542,-0.5535602221599798,2884.11,45213.0,37207.54,572711.0,2385.8,36281.0,1980752.61,24635505.0,416751.96,6065986.0,2008929.86,25055449.0,0.0,0.0,2.73,135.0,0.0,0.0,22295.75,289287.0,316934.93,4083310.0,21049.98,269729.0,47884.99,620194.0,43481.98,553425.0,47695.22,617582.0,23.15,4.19,1.23,5633.910156,5635.390137,5586.439941,5591.259766,3336100000.0,14.28,14.92,13.41,14.43,2024-07-11,-0.018800197057627,-0.0024468670085874,1.0
2024-07-11,24396.55,24402.65,24193.75,24315.95,24125.39285714286,24104.72203779795,68.95833736923073,235.10660603741755,86.94028171549448,91.23153931476486,0.0250035353359478,-0.8312650764144901,-0.330374581651908,3699.56,56230.0,36602.44,568024.0,7134.55,103967.0,3080583.26,42192866.0,319651.42,4947437.0,3061681.63,41984969.0,0.0,0.0,2.73,135.0,0.0,0.0,31311.55,402059.0,316688.36,4096714.0,33387.52,423287.0,61790.86,790288.0,47247.07,604020.0,62321.81,797681.0,23.14,4.19,1.23,5584.540039,5642.450195,5576.529785,5635.209961,4020950000.0,14.43,14.43,12.68,14.0,2024-07-11,-0.0039575267814506,-0.0019080566719474,0.0
2024-07-12,24387.95,24592.2,24331.15,24502.15,24194.27142857143,24157.712432758224,72.53140479963565,238.0454198918877,91.25855457943028,88.63472002924448,0.8375037672293079,-0.2329019044241081,0.4682640402329869,3194.36,48915.0,34999.59,545014.0,5373.66,80629.0,2275212.91,35107643.0,248104.68,3626303.0,2342901.13,36156210.0,0.0,0.0,2.73,135.0,0.0,0.0,26088.54,336087.0,317711.39,4109726.0,31139.12,401129.0,48109.23,605175.0,49427.08,630425.0,48269.11,606198.0,23.32,4.22,1.23,5615.350098,5655.560059,5590.439941,5590.759766,3700280000.0,14.0,14.05,13.22,13.73,2024-07-18,0.000494096469773,0.000494096469773,6.0
2024-07-15,24587.6,24635.05,24522.75,24586.7,24256.08571428572,24214.910775057127,73.99516188679351,230.5350327567528,94.98755961020126,91.06213196837534,0.1929834550749188,-0.2637508337535935,-0.0036603816557851,4426.12,67048.0,35819.09,557543.0,3011.72,46285.0,1649277.67,22279800.0,321994.91,4722504.0,1637744.4,22163440.0,0.0,0.0,2.73,135.0,0.0,0.0,34277.23,444852.0,320847.34,4144544.0,27737.9,349920.0,61440.78,776657.0,52524.12,668086.0,61509.17,776846.0,23.38,4.16,1.2,5631.220215,5666.939941,5614.75,5638.160156,3620470000.0,13.73,14.34,13.57,14.19,2024-07-18,-0.003562771478306,0.0167726821649938,3.0
2024-07-16,24615.9,24661.25,24587.65,24613.0,24309.242857142854,24267.98933838285,74.45122965877306,219.3932447026989,94.36232984752,93.53614801238383,0.1842305176735303,-0.1147632221450363,-0.0117810033352485,3320.34,49393.0,36860.6,571552.0,1985.17,28820.0,1837758.28,23430627.0,364310.87,5312442.0,1811559.13,23042730.0,0.0,0.0,2.73,135.0,0.0,0.0,32054.34,407128.0,322519.97,4145651.0,27264.7,347611.0,51924.23,665529.0,54535.77,690086.0,51657.01,661961.0,23.39,4.17,1.21,5667.200195,5669.669922,5639.02002,5644.089844,4041760000.0,14.19,14.59,13.8,14.22,2024-07-18,-0.0006459239759668,0.0156037357967817,2.0
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588.27002,5622.490234,5584.810059,5610.069824,4246450000.0,,,,,,,,
2024-07-18,24543.8,24837.75,24504.45,24800.85,24363.26785714286,24339.037426598465,77.48810779068185,227.52944150964896,95.66875990375006,95.00621645382375,1.197654804879443,-0.1603256219493254,1.0473113372827323,2115.45,31702.0,36284.87,562971.0,2173.89,32187.0,2839537.81,36554913.0,268359.76,4177598.0,2858455.24,36754388.0,0.0,0.0,2.73,135.0,0.0,0.0,23512.42,297750.0,322982.87,4148574.0,26847.67,336295.0,51857.65,648233.0,57849.5,731784.0,51474.12,644187.0,23.57,4.19,1.2,5544.589844,5614.049805,5522.810059,5608.560059,4007510000.0,14.22,14.71,13.75,14.51,2024-07-18,0.0104384814087468,0.0104384814087468,0.0
